234,6.05251e-021nan,
235,6.21056e-021nan,
236,6.37245e-021nan,
237,6.63933e-021nan,
238,6.85004e-021nan,
239,6.87924e-021nan,
240,6.70726e-021nan,
241,6.57942e-021nan,
242,6.56686e-021nan,
243,6.62699e-021nan,
244,6.60925e-021nan,
245,6.76177e-021nan,
246,6.96933e-021nan,
247,7.0189e-021nan,
248,7.03587e-021nan,
249,6.9714e-021nan,
250,6.90145e-021nan,
251,6.62303e-021nan,
252,6.37642e-021nan,
253,6.16957e-021nan,
254,6.07197e-021nan,
255,6.1018e-021nan,
256,6.18028e-021nan,
257,6.3691e-021nan,
258,6.43694e-021nan,
259,6.41981e-021nan,
260,6.32694e-021nan,
261,6.3297e-021nan,
262,6.40775e-021nan,
263,6.5389e-021nan,
264,6.60683e-021nan,
265,6.57484e-021nan,
266,6.75793e-021nan,
267,6.83125e-021nan,
268,6.95347e-021nan,
269,6.91714e-021nan,
270,6.77102e-021nan,
271,6.71221e-021nan,
272,6.6508e-021nan,
273,6.56317e-021nan,
274,6.50831e-021nan,
275,6.23162e-021nan,
276,5.99151e-021nan,
277,5.88307e-021nan,
278,5.83558e-021nan,
279,5.79064e-021nan,
280,5.84241e-021nan,
281,6.11706e-021nan,
282,6.38388e-021nan,
283,6.63519e-021nan,
284,6.70739e-021nan,
285,6.66671e-021nan,
286,6.74545e-021nan,
287,6.70743e-021nan,
288,6.78425e-021nan,
289,6.7926e-021nan,
290,6.6591e-021nan,
291,6.5787e-021nan,
292,6.47776e-021nan,
293,6.40944e-021nan,
294,6.25508e-021nan,
295,6.08919e-021nan,
296,5.84496e-021nan,
297,5.7271e-021nan,
298,5.62572e-021nan,
299,5.73585e-021nan,
300,5.90211e-021nan,
301,6.23628e-021nan,
302,6.53729e-021nan,
303,6.83175e-021nan,
304,7.00595e-021nan,
305,6.92817e-021nan,
306,6.85061e-021nan,
307,6.56798e-021nan,
308,6.43128e-021nan,
309,6.29228e-021nan,
310,6.25717e-021nan,
311,6.27512e-021nan,
312,6.42798e-021nan,
313,6.47334e-021nan,
314,6.36803e-021nan,
315,6.17358e-021nan,
316,5.97158e-021nan,
317,5.83499e-021nan,
318,5.79364e-021nan,
319,5.8353e-021nan,
320,5.92571e-021nan,
321,6.07963e-021nan,
322,6.26866e-021nan,
323,6.5167e-021nan,
324,6.60161e-021nan,
325,6.71086e-021nan,
326,6.77154e-021nan,
327,6.77413e-021nan,
328,6.53015e-021nan,
329,6.40509e-021nan,
330,6.25526e-021nan,
331,6.23456e-021nan,
332,6.11228e-021nan,
333,5.98343e-021nan,
334,5.8403e-021nan,
335,5.86335e-021nan,
336,5.96867e-021nan,
337,5.99857e-021nan,
338,5.98872e-021nan,
339,6.04353e-021nan,
340,5.98209e-021nan,
341,5.90574e-021nan,
342,5.93756e-021nan,
343,5.97679e-021nan,
344,6.06381e-021nan,
345,6.19695e-021nan,
346,6.42475e-021nan,
347,6.66312e-021nan,
348,6.79362e-021nan,
349,6.81025e-021nan,
350,6.63887e-021nan,
351,6.39943e-021nan,
352,6.13716e-021nan,
353,5.87584e-021nan,
354,5.79251e-021nan,
355,5.84658e-021nan,
356,5.85373e-021nan,
357,5.95641e-021nan,
358,5.88916e-021nan,
359,5.84124e-021nan,
360,5.7207e-021nan,
361,5.59886e-021nan,
362,5.6203e-021nan,
363,5.68554e-021nan,
364,5.75421e-021nan,
365,5.90856e-021nan,
366,6.13941e-021nan,
367,6.27272e-021nan,
368,6.2825e-021nan,
369,6.272e-021nan,
370,6.12472e-021nan,
371,5.95841e-021nan,
372,5.8368e-021nan,
373,5.75953e-021nan,
374,5.8351e-021nan,
375,5.96506e-021nan,
376,6.12535e-021nan,
377,6.08227e-021nan,
378,5.93609e-021nan,
379,5.90459e-021nan,
380,5.83624e-021nan,
381,5.77458e-021nan,
382,5.61402e-021nan,
383,5.58467e-021nan,
384,5.72331e-021nan,
385,5.85201e-021nan,
386,6.02624e-021nan,
387,6.06896e-021nan,
388,6.03179e-021nan,
389,5.9881e-021nan,
390,5.95977e-021nan,
391,5.97077e-021nan,
392,5.98115e-021nan,
393,5.98429e-021nan,
394,6.01636e-021nan,
395,6.1034e-021nan,
396,6.15555e-021nan,
397,6.1257e-021nan,
398,6.06636e-021nan,
399,5.93633e-021nan,
400,5.72578e-021nan,
401,5.58299e-021nan,
402,5.54241e-021nan,
403,5.56921e-021nan,
404,5.62342e-021nan,
405,5.64353e-021nan,
406,5.62189e-021nan,
407,5.60058e-021nan,
408,5.65746e-021nan,
409,5.73566e-021nan,
410,5.93111e-021nan,
411,6.12031e-021nan,
412,6.1877e-021nan,
413,6.34862e-021nan,
414,6.33103e-021nan,
415,6.32778e-021nan,
416,6.13808e-021nan,
417,5.99455e-021nan,
418,5.82487e-021nan,
419,5.83289e-021nan,
420,5.82661e-021nan,
421,5.79814e-021nan,
422,5.86655e-021nan,
423,5.94512e-021nan,
424,5.88477e-021nan,
425,5.84282e-021nan,
426,5.80936e-021nan,
427,5.67127e-021nan,
428,5.61105e-021nan,
429,5.63418e-021nan,
430,5.62653e-021nan,
431,5.76593e-021nan,
432,5.94581e-021nan,
433,6.00695e-021nan,
434,6.04471e-021nan,
435,5.9051e-021nan,
436,5.73118e-021nan,
437,5.5808e-021nan,
438,5.51439e-021nan,
439,5.7051e-021nan,
440,5.88142e-021nan,
441,5.92897e-021nan,
442,5.98316e-021nan,
443,6.02132e-021nan,
444,5.88566e-021nan,
445,5.57775e-021nan,
446,5.55003e-021nan,
447,5.54013e-021nan,
448,5.57892e-021nan,
449,5.71054e-021nan,
450,5.72488e-021nan,
451,5.6432e-021nan,
452,5.63681e-021nan,
453,5.69294e-021nan,
454,5.72791e-021nan,
455,5.66337e-021nan,
456,5.51945e-021nan,
457,5.47663e-021nan,
458,5.53285e-021nan,
459,5.6632e-021nan,
460,5.71486e-021nan,
461,5.63379e-021nan,
462,5.61572e-021nan,
463,5.49403e-021nan,
464,5.49689e-021nan,
465,5.52083e-021nan,
466,5.44946e-021nan,
467,5.49033e-021nan,
468,5.5008e-021nan,
469,5.62724e-021nan,
470,5.71107e-021nan,
471,5.82586e-021nan,
472,5.81666e-021nan,
473,5.85546e-021nan,
474,5.90827e-021nan,
475,5.90585e-021nan,
476,5.88271e-021nan,
477,5.84822e-021nan,
478,5.77335e-021nan,
479,5.70599e-021nan,
480,5.6273e-021nan,
481,5.68996e-021nan,
482,5.70395e-021nan,
483,5.67288e-021nan,
484,5.69994e-021nan,
485,5.64947e-021nan,
486,5.64284e-021nan,
487,5.49004e-021nan,
488,5.41263e-021nan,
489,5.34699e-021nan,
490,5.39021e-021nan,
491,5.4337e-021nan,
492,5.45287e-021nan,
493,5.52334e-021nan,
494,5.58271e-021nan,
495,5.54438e-021nan,
496,5.48595e-021nan,
497,5.42325e-021nan,
498,5.43917e-021nan,
499,5.42855e-021nan,
500,5.49208e-021nan,
501,5.57391e-021nan,
502,5.58961e-021nan,
503,5.51105e-021nan,
504,5.36416e-021nan,
505,5.24355e-021nan,
506,5.11904e-021nan,
507,5.05959e-021nan,
508,5.14181e-021nan,
509,5.21598e-021nan,
510,5.23695e-021nan,
511,5.32922e-021nan,
512,5.38111e-021nan,
513,5.39293e-021nan,
514,5.43138e-021nan,
515,5.4515e-021nan,
516,5.43781e-021nan,
517,5.49563e-021nan,
518,5.56809e-021nan,
519,5.56603e-021nan,
520,5.46318e-021nan,
521,5.32388e-021nan,
522,5.35306e-021nan,
523,5.22099e-021nan,
524,5.22353e-021nan,
525,5.21074e-021nan,
526,5.39868e-021nan,
527,5.45102e-021nan,
528,5.5212e-021nan,
529,5.38631e-021nan,
530,5.28371e-021nan,
531,5.23321e-021nan,
532,5.13949e-021nan,
533,5.10822e-021nan,
534,5.10677e-021nan,
535,5.17666e-021nan,
536,5.26856e-021nan,
537,5.419e-021nan,
538,5.55563e-021nan,
539,5.47682e-021nan,
540,5.35227e-021nan,
541,5.19253e-021nan,
542,5.12744e-021nan,
543,5.0197e-021nan,
544,5.05599e-021nan,
545,5.24107e-021nan,
546,5.42256e-021nan,
547,5.60723e-021nan,
548,5.81184e-021nan,
549,5.84069e-021nan,
550,5.63986e-021nan,
551,5.46508e-021nan,
552,5.19336e-021nan,
553,5.0398e-021nan,
554,5.07451e-021nan,
555,5.25644e-021nan,
556,5.42383e-021nan,
557,5.55797e-021nan,
558,5.70397e-021nan,
559,5.60184e-021nan,
560,5.65429e-021nan,
561,5.57248e-021nan,
562,5.33985e-021nan,
563,5.15919e-021nan,
564,4.99114e-021nan,
565,5.01428e-021nan,
566,5.08154e-021nan,
567,5.13338e-021nan,
568,5.30432e-021nan,
569,5.31016e-021nan,
570,5.29619e-021nan,
571,5.24982e-021nan,
572,5.26344e-021nan,
573,5.17468e-021nan,
574,5.1655e-021nan,
575,5.27459e-021nan,
576,5.301e-021nan,
577,5.42284e-021nan,
578,5.5094e-021nan,
579,5.4947e-021nan,
580,5.30139e-021nan,
581,5.07277e-021nan,
582,5.00798e-021nan,
583,4.95691e-021nan,
584,4.98033e-021nan,
585,5.08123e-021nan,
586,5.19535e-021nan,
587,5.26527e-021nan,
588,5.14454e-021nan,
589,5.01363e-021nan,
590,5.05167e-021nan,
591,5.01628e-021nan,
592,4.99648e-021nan,
593,5.00801e-021nan,
594,5.07212e-021nan,
595,5.11813e-021nan,
596,5.0623e-021nan,
597,5.10374e-021nan,
598,5.11379e-021nan,
599,5.08755e-021nan,
600,5.02e-021nan,
601,4.99966e-021nan,
602,4.96421e-021nan,
603,5.00686e-021nan,
604,5.01504e-021nan,
605,4.98214e-021nan,
606,4.9606e-021nan,
607,4.84832e-021nan,
608,4.83294e-021nan,
609,4.83241e-021nan,
610,4.81062e-021nan,
611,4.79837e-021nan,
612,4.72982e-021nan,
613,4.86974e-021nan,
614,5.07702e-021nan,
615,5.14605e-021nan,
616,5.00992e-021nan,
617,5.09373e-021nan,
618,5.08096e-021nan,
619,5.06372e-021nan,
620,5.07003e-021nan,
621,4.99912e-021nan,
622,5.01294e-021nan,
623,5.04749e-021nan,
624,5.01407e-021nan,
625,5.00354e-021nan,
626,4.93916e-021nan,
627,4.896e-021nan,
628,4.77015e-021nan,
629,4.63489e-021nan,
630,4.54462e-021nan,
631,4.61834e-021nan,
632,4.75907e-021nan,
633,4.98211e-021nan,
634,5.13863e-021nan,
635,5.19864e-021nan,
636,5.07137e-021nan,
637,4.98612e-021nan,
638,4.86177e-021nan,
639,4.75344e-021nan,
640,4.71012e-021nan,
641,4.8567e-021nan,
642,5.02417e-021nan,
643,5.22885e-021nan,
644,5.35441e-021nan,
645,5.24517e-021nan,
646,5.00888e-021nan,
647,4.65714e-021nan,
648,4.33939e-021nan,
649,4.15567e-021nan,
650,4.177e-021nan,
651,4.4424e-021nan,
652,4.71697e-021nan,
653,4.89605e-021nan,
654,4.88069e-021nan,
655,4.84935e-021nan,
656,4.96402e-021nan,
657,4.89058e-021nan,
658,4.7186e-021nan,
659,4.60136e-021nan,
660,4.61541e-021nan,
661,4.72529e-021nan,
662,4.88004e-021nan,
663,4.96003e-021nan,
664,5.08831e-021nan,
665,5.1246e-021nan,
666,5.16738e-021nan,
667,4.98434e-021nan,
668,4.76373e-021nan,
669,4.49984e-021nan,
670,4.42873e-021nan,
671,4.32773e-021nan,
672,4.34187e-021nan,
673,4.41705e-021nan,
674,4.46959e-021nan,
675,4.65115e-021nan,
676,4.73755e-021nan,
677,4.78619e-021nan,
678,4.80766e-021nan,
679,4.94685e-021nan,
680,5.08372e-021nan,
681,5.17836e-021nan,
682,5.17027e-021nan,
683,5.1915e-021nan,
684,5.15671e-021nan,
685,5.071e-021nan,
686,4.94612e-021nan,
687,4.8179e-021nan,
688,4.68583e-021nan,
689,4.61301e-021nan,
690,4.56347e-021nan,
691,4.4752e-021nan,
692,4.38055e-021nan,
693,4.37502e-021nan,
694,4.32438e-021nan,
695,4.29656e-021nan,
696,4.26655e-021nan,
697,4.17747e-021nan,
698,4.18334e-021nan,
699,4.3131e-021nan,
700,4.58663e-021nan,
701,4.82084e-021nan,
702,4.95047e-021nan,
703,5.02366e-021nan,
704,5.02066e-021nan,
705,4.83319e-021nan,
706,4.6619e-021nan,
707,4.5483e-021nan,
708,4.53423e-021nan,
709,4.62146e-021nan,
710,4.74766e-021nan,
711,4.8897e-021nan,
712,4.96255e-021nan,
713,4.94998e-021nan,
714,4.86518e-021nan,
715,4.73383e-021nan,
716,4.4092e-021nan,
717,4.21991e-021nan,
718,4.13993e-021nan,
719,4.2053e-021nan,
720,4.30761e-021nan,
721,4.44918e-021nan,
722,4.58654e-021nan,
723,4.78395e-021nan,
724,4.89228e-021nan,
725,4.8551e-021nan,
726,4.77267e-021nan,
727,4.71502e-021nan,
728,4.64933e-021nan,
729,4.51051e-021nan,
730,4.54486e-021nan,
731,4.54451e-021nan,
732,4.5157e-021nan,
733,4.47191e-021nan,
734,4.45666e-021nan,
735,4.36155e-021nan,
736,4.3372e-021nan,
737,4.40815e-021nan,
738,4.53988e-021nan,
739,4.58429e-021nan,
740,4.62241e-021nan,
741,4.61138e-021nan,
742,4.59538e-021nan,
743,4.52881e-021nan,
744,4.38343e-021nan,
745,4.27782e-021nan,
746,4.25343e-021nan,
747,4.3104e-021nan,
748,4.39642e-021nan,
749,4.56058e-021nan,
750,4.74157e-021nan,
751,4.88819e-021nan,
752,4.87912e-021nan,
753,4.67124e-021nan,
754,4.55874e-021nan,
755,4.46947e-021nan,
756,4.39443e-021nan,
757,4.4811e-021nan,
758,4.49235e-021nan,
759,4.51476e-021nan,
760,4.51613e-021nan,
761,4.50607e-021nan,
762,4.47057e-021nan,
763,4.45826e-021nan,
764,4.47628e-021nan,
765,4.50573e-021nan,
766,4.60992e-021nan,
767,4.78479e-021nan,
768,4.79169e-021nan,
769,4.81156e-021nan,
770,4.7141e-021nan,
771,4.68297e-021nan,
772,4.61416e-021nan,
773,4.5305e-021nan,
774,4.47712e-021nan,
775,4.45282e-021nan,
776,4.34097e-021nan,
777,4.41098e-021nan,
778,4.40623e-021nan,
779,4.36213e-021nan,
780,4.31644e-021nan,
781,4.2536e-021nan,
782,4.28798e-021nan,
783,4.35654e-021nan,
784,4.40368e-021nan,
785,4.40688e-021nan,
786,4.64335e-021nan,
787,4.7623e-021nan,
788,4.84396e-021nan,
789,4.76751e-021nan,
790,4.63094e-021nan,
791,4.41242e-021nan,
792,4.16981e-021nan,
793,4.19557e-021nan,
794,4.38024e-021nan,
795,4.58507e-021nan,
796,4.75129e-021nan,
797,4.85936e-021nan,
798,4.92605e-021nan,
799,4.79044e-021nan,
800,4.63517e-021nan,
801,4.30436e-021nan,
802,4.08853e-021nan,
803,4.00249e-021nan,
804,4.0603e-021nan,
805,4.15725e-021nan,
806,4.29969e-021nan,
807,4.52659e-021nan,
808,4.55831e-021nan,
809,4.62248e-021nan,
810,4.53794e-021nan,
811,4.42027e-021nan,
812,4.23672e-021nan,
813,4.27597e-021nan,
814,4.38554e-021nan,
815,4.49421e-021nan,
816,4.62278e-021nan,
817,4.73198e-021nan,
818,4.82801e-021nan,
819,4.78811e-021nan,
820,4.54973e-021nan,
821,4.22805e-021nan,
822,4.09404e-021nan,
823,4.12982e-021nan,
824,4.12229e-021nan,
825,4.3547e-021nan,
826,4.39387e-021nan,
827,4.43444e-021nan,
828,4.39624e-021nan,
829,4.25608e-021nan,
830,4.1954e-021nan,
831,4.09093e-021nan,
832,4.07877e-021nan,
833,4.19296e-021nan,
834,4.40714e-021nan,
835,4.56983e-021nan,
836,4.63375e-021nan,
837,4.66578e-021nan,
838,4.7667e-021nan,
839,4.71701e-021nan,
840,4.57507e-021nan,
841,4.44314e-021nan,
842,4.27643e-021nan,
843,4.31116e-021nan,
844,4.36845e-021nan,
845,4.50099e-021nan,
846,4.47997e-021nan,
847,4.50233e-021nan,
848,4.48001e-021nan,
849,4.36608e-021nan,
850,4.1691e-021nan,
851,4.04919e-021nan,
852,3.99896e-021nan,
853,4.03447e-021nan,
854,4.04106e-021nan,
855,4.1723e-021nan,
856,4.30512e-021nan,
857,4.46213e-021nan,
858,4.63242e-021nan,
859,4.74184e-021nan,
860,4.60793e-021nan,
861,4.4613e-021nan,
862,4.29407e-021nan,
863,4.15015e-021nan,
864,4.00268e-021nan,
865,4.04312e-021nan,
866,4.11901e-021nan,
867,4.2824e-021nan,
868,4.35358e-021nan,
869,4.42482e-021nan,
870,4.42354e-021nan,
871,4.27968e-021nan,
872,4.12137e-021nan,
873,3.99938e-021nan,
874,4.00288e-021nan,
875,4.09922e-021nan,
876,4.213e-021nan,
877,4.41344e-021nan,
878,4.55381e-021nan,
879,4.55455e-021nan,
880,4.3945e-021nan,
881,4.31411e-021nan,
882,4.24399e-021nan,
883,4.18115e-021nan,
884,4.24432e-021nan,
885,4.35076e-021nan,
886,4.36128e-021nan,
887,4.41045e-021nan,
888,4.4821e-021nan,
889,4.45819e-021nan,
890,4.29006e-021nan,
891,4.07764e-021nan,
892,3.89527e-021nan,
893,3.74176e-021nan,
894,3.74612e-021nan,
895,3.77599e-021nan,
896,3.87934e-021nan,
897,4.06051e-021nan,
898,4.26516e-021nan,
899,4.32232e-021nan,
900,4.32698e-021nan,
901,4.34153e-021nan,
902,4.3852e-021nan,
903,4.37102e-021nan,
904,4.27946e-021nan,
905,4.21705e-021nan,
906,4.14144e-021nan,
907,3.96909e-021nan,
908,3.82773e-021nan,
909,3.84993e-021nan,
910,3.91818e-021nan,
911,3.97225e-021nan,
912,4.1344e-021nan,
913,4.12952e-021nan,
914,4.07574e-021nan,
915,3.96144e-021nan,
916,3.84286e-021nan,
917,3.89594e-021nan,
918,4.00205e-021nan,
919,4.06402e-021nan,
920,4.16669e-021nan,
921,4.25065e-021nan,
922,4.32051e-021nan,
923,4.29154e-021nan,
924,4.24749e-021nan,
925,4.20179e-021nan,
926,4.11567e-021nan,
927,3.96694e-021nan,
928,3.98704e-021nan,
929,4.05067e-021nan,
930,4.07431e-021nan,
931,4.10684e-021nan,
932,4.10516e-021nan,
933,4.07772e-021nan,
934,3.96652e-021nan,
935,3.92651e-021nan,
936,3.87766e-021nan,
937,3.76862e-021nan,
938,3.72151e-021nan,
939,3.84681e-021nan,
940,3.97287e-021nan,
941,4.06456e-021nan,
942,4.07988e-021nan,
943,4.16784e-021nan,
944,4.20016e-021nan,
945,4.10888e-021nan,
946,4.05747e-021nan,
947,3.99831e-021nan,
948,3.8902e-021nan,
949,3.85749e-021nan,
950,3.91761e-021nan,
951,4.13424e-021nan,
952,4.23494e-021nan,
953,4.22987e-021nan,
954,4.16773e-021nan,
955,4.04282e-021nan,
956,3.96544e-021nan,
957,3.86098e-021nan,
958,3.78305e-021nan,
959,3.76641e-021nan,
960,3.79372e-021nan,
961,3.86525e-021nan,
962,3.99909e-021nan,
963,4.06619e-021nan,
964,4.06186e-021nan,
965,4.03741e-021nan,
966,4.05331e-021nan,
967,4.02991e-021nan,
968,4.05018e-021nan,
969,4.06337e-021nan,
970,4.0711e-021nan,
971,4.06016e-021nan,
972,4.09516e-021nan,
973,4.11679e-021nan,
974,4.16114e-021nan,
975,4.24053e-021nan,
976,4.1497e-021nan,
977,4.04869e-021nan,
978,3.84268e-021nan,
979,3.68576e-021nan,
980,3.65405e-021nan,
981,3.65554e-021nan,
982,3.67108e-021nan,
983,3.69282e-021nan,
984,3.88639e-021nan,
985,3.88826e-021nan,
986,3.90013e-021nan,
987,3.90038e-021nan,
988,3.93471e-021nan,
989,3.89618e-021nan,
990,3.89118e-021nan,
991,3.89273e-021nan,
992,3.8695e-021nan,
993,3.87912e-021nan,
994,3.88575e-021nan,
995,3.93621e-021nan,
996,4.00834e-021nan,
997,4.06682e-021nan,
998,4.06895e-021nan,
999,4.03538e-021nan,
1000,3.99339e-021nan,
1001,3.98603e-021nan,
1002,3.94302e-021nan,
1003,3.84145e-021nan,
1004,3.73606e-021nan,
1005,3.6512e-021nan,
1006,3.62922e-021nan,
1007,3.6117e-021nan,
1008,3.56527e-021nan,
1009,3.63263e-021nan,
1010,3.77646e-021nan,
1011,3.92432e-021nan,
1012,4.04901e-021nan,
1013,4.08374e-021nan,
1014,4.17762e-021nan,
1015,4.14968e-021nan,
1016,4.10502e-021nan,
1017,4.04859e-021nan,
1018,3.95974e-021nan,
1019,3.92884e-021nan,
1020,3.92374e-021nan,
1021,3.86795e-021nan,
1022,3.80923e-021nan,
1023,3.67439e-021nan,
1024,3.64225e-021nan,
1025,3.67527e-021nan,
1026,3.68546e-021nan,
1027,3.65236e-021nan,
1028,3.77434e-021nan,
1029,3.83375e-021nan,
1030,3.89137e-021nan,
1031,3.89629e-021nan,
1032,3.84525e-021nan,
1033,3.7633e-021nan,
1034,3.67279e-021nan,
1035,3.5901e-021nan,
1036,3.58399e-021nan,
1037,3.63966e-021nan,
1038,3.68807e-021nan,
1039,3.77969e-021nan,
1040,3.90238e-021nan,
1041,3.98372e-021nan,
1042,3.95043e-021nan,
1043,3.85685e-021nan,
1044,3.82159e-021nan,
1045,3.76963e-021nan,
1046,3.77407e-021nan,
1047,3.71181e-021nan,
1048,3.644e-021nan,
1049,3.57095e-021nan,
1050,3.58597e-021nan,
1051,3.69466e-021nan,
1052,3.76343e-021nan,
1053,3.94956e-021nan,
1054,4.09595e-021nan,
1055,4.13988e-021nan,
1056,4.05648e-021nan,
1057,3.86889e-021nan,
1058,3.6983e-021nan,
1059,3.56499e-021nan,
1060,3.5169e-021nan,
1061,3.46384e-021nan,
1062,3.53927e-021nan,
1063,3.59243e-021nan,
1064,3.67623e-021nan,
1065,3.70746e-021nan,
1066,3.76449e-021nan,
1067,3.75553e-021nan,
1068,3.57375e-021nan,
1069,3.46091e-021nan,
1070,3.43728e-021nan,
1071,3.43664e-021nan,
