# avg(r), var(r), avg(z), var(z), avg(KE), var(KE)
7.69029e-005,3.051e-007,-1.20014e-005,2.70431e-008,8.45849e-023,1.18793e-023,
7.60933e-005,3.03245e-007,1.0602e-006,2.54851e-008,8.28136e-023,1.15079e-023,
7.84955e-005,3.03522e-007,1.8236e-005,1.75282e-008,8.81262e-023,1.26323e-023,
7.70045e-005,2.50069e-007,-8.2417e-006,2.5292e-008,8.48071e-023,1.19248e-023,
5.30272e-005,1.58419e-007,0.000121039,1.31802e-008,4.02248e-023,3.89571e-024,
7.65968e-005,3.21697e-007,1.95878e-005,3.42977e-008,8.39151e-023,1.17386e-023,
5.56575e-005,1.5693e-007,-6.30605e-006,1.05192e-008,4.43125e-023,4.50446e-024,
5.39012e-005,1.34616e-007,0.000119536,8.99741e-009,4.15573e-023,4.09045e-024,
5.75397e-005,2.01622e-007,-3.83247e-005,3.12978e-008,4.73654e-023,4.97916e-024,
7.73418e-005,3.00861e-007,2.64228e-005,2.73788e-008,8.55529e-023,1.20831e-023,
5.44965e-005,1.29789e-007,1.47669e-005,2.07905e-008,4.24777e-023,4.22721e-024,
6.31826e-005,1.91029e-007,8.55878e-005,1.46453e-008,5.70962e-023,6.58843e-024,
7.62468e-005,3.0436e-007,2.76068e-005,2.48168e-008,8.31496e-023,1.15778e-023,
5.89748e-005,2.44459e-007,4.94619e-005,1.44737e-008,4.97551e-023,5.36312e-024,
7.22901e-005,2.29992e-007,-4.47405e-005,2.80642e-008,7.47429e-023,9.8674e-024,
7.64086e-005,2.4535e-007,-6.45724e-007,1.73775e-008,8.34985e-023,1.16499e-023,
5.94222e-005,1.74105e-007,2.83862e-005,1.5128e-008,5.05041e-023,5.48211e-024,
5.30353e-005,1.60263e-007,-0.00012121,8.70724e-009,4.02373e-023,3.89768e-024,
6.35944e-005,1.95423e-007,6.9096e-005,4.6348e-008,5.7846e-023,6.71897e-024,
7.59489e-005,2.54383e-007,-3.26628e-005,1.97172e-008,8.24999e-023,1.14419e-023,
5.39616e-005,1.45853e-007,-2.7225e-005,2.81993e-008,4.16523e-023,4.10513e-024,
6.1717e-005,1.75511e-007,8.42326e-005,1.25925e-008,5.44792e-023,6.14058e-024,
6.16325e-005,1.71498e-007,-7.78439e-005,1.78753e-008,5.43317e-023,6.11553e-024,
7.50943e-005,3.19141e-007,-2.47644e-005,1.9737e-008,8.06557e-023,1.10615e-023,
6.39081e-005,2.33846e-007,8.49974e-005,9.06414e-009,5.84182e-023,6.81861e-024,
7.59836e-005,2.64112e-007,2.82782e-005,1.54082e-008,8.25767e-023,1.14579e-023,
7.68659e-005,2.46419e-007,2.47141e-005,2.24623e-008,8.45033e-023,1.18608e-023,
7.15207e-005,2.86578e-007,5.61479e-005,1.38415e-008,7.31601e-023,9.55631e-024,
7.03055e-005,2.1921e-007,5.68372e-005,1.7219e-008,7.06928e-023,9.07591e-024,
5.93705e-005,2.21254e-007,-5.88619e-005,1.77411e-008,5.0424e-023,5.46956e-024,
5.40117e-005,1.43029e-007,0.00011875,8.3575e-009,4.17295e-023,4.11598e-024,
6.12004e-005,1.78263e-007,-9.13035e-005,1.816e-008,5.3572e-023,5.98759e-024,
5.32457e-005,1.60459e-007,-0.000120652,7.46187e-009,4.0557e-023,3.94405e-024,
5.67529e-005,1.55811e-007,0.000108833,3.54261e-008,4.60722e-023,4.7752e-024,
5.82852e-005,1.5363e-007,0.000105212,8.76542e-008,4.85912e-023,5.17212e-024,
5.46577e-005,1.76752e-007,4.50465e-006,2.05555e-008,4.27405e-023,4.2672e-024,
6.55745e-005,2.21814e-007,7.48099e-005,2.80135e-008,6.15042e-023,7.36613e-024,
6.47912e-005,2.41758e-007,-7.56316e-005,2.39305e-008,6.0044e-023,7.1058e-024,
6.08934e-005,1.69402e-007,-8.23689e-005,1.81206e-008,5.30361e-023,5.89835e-024,
6.31043e-005,1.85298e-007,-6.90961e-005,4.32697e-008,5.69567e-023,6.5645e-024,
6.02613e-005,1.87584e-007,-8.81812e-005,1.31598e-008,5.1943e-023,5.71671e-024,
7.58369e-005,3.21647e-007,-2.81005e-005,2.95314e-008,8.2259e-023,1.13929e-023,
7.75909e-005,3.24391e-007,-1.70119e-005,2.6169e-008,8.61088e-023,1.22014e-023,
6.21926e-005,2.08788e-007,-8.79756e-005,1.4936e-008,5.53253e-023,6.28418e-024,
5.6019e-005,1.62837e-007,-2.68198e-005,1.13883e-008,4.48895e-023,4.59327e-024,
6.98231e-005,2.74413e-007,-5.4523e-005,1.39119e-008,6.97282e-023,8.89234e-024,
7.69599e-005,2.79018e-007,-3.18296e-007,4.10994e-008,8.47121e-023,1.19053e-023,
5.46725e-005,1.27428e-007,-0.000116744,1.08541e-008,4.27539e-023,4.26832e-024,
7.59866e-005,3.19722e-007,3.7884e-006,1.65187e-008,8.25826e-023,1.14603e-023,
6.09094e-005,2.18046e-007,8.54215e-005,1.2832e-008,5.30688e-023,5.90414e-024,
6.96875e-005,2.60435e-007,5.70841e-005,1.89391e-008,6.94583e-023,8.84177e-024,
5.57726e-005,1.77352e-007,-0.000113947,1.86242e-008,4.44972e-023,4.53267e-024,
