# x, y, z, vx, vy, vz
-1.21878e-005,5.49897e-005,-0.000113775,-0.97891,-0.297834,0.0536224,
-1.81093e-005,-6.73842e-005,-5.5331e-005,1.04742,0.113702,0.0948808,
4.84759e-005,-2.96717e-005,2.99142e-005,0.396687,-0.446645,-0.022493,
-3.88476e-005,5.15817e-005,8.11254e-005,-0.897217,0.514638,0.187835,
-3.61393e-005,6.50576e-005,4.75674e-005,-1.29246,0.45229,0.154227,
-4.47559e-005,3.23913e-005,-0.000120894,-0.242117,0.588826,0.0239425,
-4.27795e-005,3.81409e-005,0.00011801,-0.557968,0.771617,0.0187117,
5.40562e-005,-1.37434e-005,-2.33343e-005,0.484355,-0.585704,0.100669,
-2.10073e-005,5.18112e-005,2.16809e-005,-0.676331,0.369898,-0.0714762,
6.07751e-005,3.76919e-005,3.8865e-005,-0.40819,-0.921254,0.00115744,
5.46694e-005,4.25264e-005,-5.54282e-005,-0.686661,-0.968961,-0.100245,
-6.34345e-005,-2.75585e-005,-4.94007e-005,0.753007,0.984551,-0.169629,
-5.85054e-005,2.31866e-005,8.77771e-005,-0.366669,0.920942,0.0217767,
4.52523e-005,-4.66531e-005,-5.91413e-005,0.629755,-0.636331,-0.0228924,
5.30303e-005,-1.1436e-005,0.000119891,-0.0117976,-0.975268,0.119833,
2.58335e-005,4.94229e-005,5.21805e-005,-0.920746,-0.231853,0.010782,
4.40574e-005,3.80373e-005,-8.8472e-005,-0.821972,-0.293305,0.0999373,
-5.90243e-005,4.0753e-005,5.45922e-005,-0.855167,1.14265,-0.0789255,
-2.07545e-005,-4.96196e-005,6.73869e-006,1.3185,0.458672,-0.0810503,
5.82592e-005,-2.66002e-005,-8.73299e-005,0.5067,-0.786325,0.0525582,
1.66585e-005,-6.63029e-005,-6.38816e-005,1.36459,-0.129264,0.22297,
4.39518e-005,-5.72823e-005,5.54391e-005,1.20372,-0.805341,-0.108729,
5.43102e-005,6.76628e-006,-0.000114289,-0.0178105,-0.864895,-0.0235185,
-4.49968e-005,4.05739e-005,-1.03982e-005,-0.79181,1.00048,-0.149206,
2.28376e-005,5.26605e-005,-5.66016e-005,-1.03378,-0.398525,0.0163606,
-6.9447e-005,3.87168e-005,-3.2441e-005,-0.737879,1.10326,0.00719408,
-4.56516e-005,-4.5429e-005,7.39195e-005,1.09929,0.840066,-0.169132,
4.14555e-006,-5.59869e-005,-3.04806e-005,1.03636,0.0821084,-0.0658118,
-5.39751e-005,1.84599e-005,2.82499e-005,-0.248114,0.886427,-0.0643934,
-4.87889e-005,-2.0854e-005,7.89328e-006,0.673878,1.03866,0.0484206,
8.42818e-006,-5.41813e-005,-0.000119727,0.728792,-0.252867,-0.052566,
2.24995e-005,-5.76286e-005,8.51637e-005,0.964561,-0.376591,-0.0467159,
-7.39215e-005,-1.53397e-005,-1.56402e-005,0.256698,1.4029,0.0437292,
5.41243e-007,7.53319e-005,-4.2065e-005,-1.27537,-0.0783122,0.0698868,
5.98712e-005,4.46109e-005,-1.48384e-006,-0.756775,-0.947364,0.0515901,
3.56883e-005,6.49764e-005,2.64707e-005,-1.01852,-0.719752,-0.139634,
-1.40662e-005,-5.9679e-005,8.35157e-005,1.42,0.553262,0.0308971,
-5.61216e-005,-2.42322e-005,4.87135e-005,0.416212,1.04638,0.0444547,
5.91096e-005,6.81508e-006,5.48916e-005,-0.395133,-0.634767,0.0352572,
-4.0668e-005,6.50151e-005,-4.0523e-005,-1.26785,0.684233,0.104758,
-7.017e-005,7.59187e-006,-5.62994e-005,0.0248922,1.15788,-0.0675243,
-3.88632e-005,-3.7232e-005,0.000110739,0.739319,0.776223,-0.027152,
-3.60236e-005,7.28781e-005,-1.96841e-006,-1.12771,0.500061,0.0560437,
3.47865e-005,-4.50843e-005,0.000117081,0.797301,-0.403431,0.141628,
1.25604e-005,6.08336e-005,-8.76913e-005,-0.865992,-0.258589,-0.0259082,
-1.07588e-005,5.35804e-005,-2.30794e-005,-0.940506,0.105134,-0.0724324,
-4.01315e-005,5.15568e-005,-8.88686e-005,-0.914877,0.458731,-0.0654819,
-5.9715e-007,7.24591e-005,3.76756e-005,-1.35771,0.0370086,0.106114,
-5.43427e-005,-4.95746e-005,-1.26292e-005,1.07271,0.570232,-0.0484039,
-7.40897e-005,2.12855e-005,7.50166e-007,-0.695337,1.16391,-0.00359573,
5.27204e-005,-6.2446e-005,1.75231e-005,0.935546,-0.65792,-0.0604905,
7.62522e-005,5.81985e-006,-8.80916e-006,-0.0123696,-0.954636,0.0189313,
1.8519e-005,4.82174e-005,0.00012141,-0.796628,-0.157643,0.0405709,
-5.99751e-005,5.18868e-005,1.91081e-005,-0.693559,0.765179,-0.0998748,
3.46116e-005,-4.60948e-005,-6.45246e-006,0.747535,-0.46577,-0.0718236,
-5.39425e-005,-5.94262e-007,0.000119414,-0.0238091,0.976257,-0.00313327,
-3.55829e-005,-4.28273e-005,-3.89262e-005,0.750264,0.578726,-0.166938,
-1.31306e-005,-7.48068e-005,2.61026e-005,1.41278,0.399923,-0.0931571,
5.05708e-005,1.57106e-005,1.45196e-005,-0.399605,-0.719529,-0.0673043,
6.33456e-005,-2.59263e-006,8.58708e-005,-0.0541552,-1.03739,-0.0341054,
-5.09799e-005,-5.23066e-005,2.78195e-005,1.09115,0.703338,-0.0396864,
-2.25634e-005,-5.23279e-005,4.93923e-005,0.947194,0.281615,0.319435,
7.05324e-005,1.05533e-005,-4.45632e-005,-0.440849,-1.05139,-0.0155247,
1.48476e-005,-7.57407e-005,-9.15765e-007,1.27342,-0.218391,-0.08067,
1.90106e-005,-5.861e-005,2.83913e-005,1.11391,-0.20854,0.123272,
2.78582e-005,4.27272e-005,-0.000121174,-0.571618,-0.0071625,0.111976,
-7.82125e-006,6.3782e-005,6.98856e-005,-0.807225,0.150315,-0.0877745,
3.63382e-005,-7.00422e-005,-3.30609e-005,1.37656,-0.407894,0.167153,
-5.35425e-005,4.88853e-006,-2.74192e-005,-0.208363,0.803353,-0.00835043,
