# avg(r), var(r), avg(z), var(z), avg(KE), var(KE)
1.86015e-005,9.25678e-008,0.00015431,1.86747e-008,9.89536e-024,6.72237e-025,
1.84945e-005,5.84229e-008,2.55132e-005,1.25641e-008,9.78211e-024,6.60285e-025,
1.87693e-005,6.62438e-008,-3.97067e-005,1.05579e-008,1.00739e-023,6.90191e-025,
1.85906e-005,7.95354e-008,-9.43396e-005,1.25965e-008,9.88311e-024,6.70826e-025,
1.86721e-005,5.84089e-008,3.95652e-005,1.14659e-008,9.97035e-024,6.79464e-025,
1.92669e-005,6.29812e-008,-5.31714e-005,1.1141e-008,1.06146e-023,7.46283e-025,
1.97002e-005,8.5637e-008,-0.000144576,1.82235e-008,1.10938e-023,7.97774e-025,
1.86624e-005,7.52715e-008,1.07961e-005,1.19042e-008,9.95996e-024,6.78695e-025,
1.86087e-005,6.58103e-008,9.46108e-005,1.23611e-008,9.90288e-024,6.72628e-025,
1.65267e-005,5.44028e-008,0.000163268,3.4825e-008,7.80503e-024,4.70735e-025,
1.88843e-005,7.65783e-008,8.77501e-005,1.32475e-008,1.0197e-023,7.03021e-025,
1.76169e-005,4.94065e-008,0.000108617,1.43927e-008,8.87659e-024,5.70617e-025,
1.77059e-005,6.51466e-008,-0.00010891,1.35858e-008,8.96601e-024,5.79515e-025,
4.1162e-006,2.03663e-008,0.000180352,5.76335e-009,4.88616e-025,7.57696e-027,
1.96238e-005,1.0356e-007,0.000145458,2.08919e-008,1.1008e-023,7.88818e-025,
1.80066e-005,5.45826e-008,0.000117366,1.94042e-008,9.27226e-024,6.09336e-025,
1.78655e-005,8.36481e-008,0.000159174,1.96262e-008,9.1304e-024,5.9575e-025,
1.83787e-005,5.51237e-008,0.000100834,1.739e-008,9.6608e-024,6.47919e-025,
1.85459e-005,7.36548e-008,-0.000100651,1.44708e-008,9.83571e-024,6.65987e-025,
1.90572e-005,8.69958e-008,7.9919e-005,9.99866e-009,1.03832e-023,7.2251e-025,
1.84521e-005,7.22829e-008,-0.00015472,1.40999e-008,9.73556e-024,6.55744e-025,
1.90489e-005,7.54239e-008,0.000131738,1.87914e-008,1.03761e-023,7.21535e-025,
1.88264e-005,5.85592e-008,3.28306e-005,1.15556e-008,1.01357e-023,6.96486e-025,
1.89103e-005,6.60059e-008,-0.000137098,1.08556e-008,1.02235e-023,7.054e-025,
1.87146e-005,8.6612e-008,6.69945e-005,1.16272e-008,1.00142e-023,6.84332e-025,
1.85946e-005,7.2126e-008,-3.25905e-005,1.25628e-008,9.88768e-024,6.71267e-025,
1.9491e-005,7.34241e-008,-6.67895e-005,1.02634e-008,1.08624e-023,7.7268e-025,
3.85855e-006,1.34198e-008,-0.000180479,5.39711e-009,4.29644e-025,6.16494e-027,
1.96272e-005,7.01035e-008,4.6329e-005,1.07523e-008,1.10147e-023,7.89059e-025,
1.65628e-005,6.28902e-008,-0.000162907,2.10718e-008,7.84352e-024,4.74271e-025,
1.93472e-005,9.30408e-008,7.32908e-005,1.04541e-008,1.07021e-023,7.56098e-025,
1.8682e-005,8.50646e-008,-2.95042e-006,1.00422e-008,9.98035e-024,6.80952e-025,
1.83071e-005,6.67446e-008,0.000123974,2.006e-008,9.58422e-024,6.406e-025,
1.88562e-005,8.35098e-008,-8.76949e-005,1.04167e-008,1.01662e-023,6.99997e-025,
1.80071e-005,5.97322e-008,-0.000116703,1.64527e-008,9.27261e-024,6.09434e-025,
1.85644e-005,8.11292e-008,0.00013737,1.06311e-008,9.85341e-024,6.6772e-025,
1.91082e-005,6.60029e-008,-5.99121e-005,1.10926e-008,1.04399e-023,7.28037e-025,
1.80622e-005,7.99009e-008,-1.10745e-005,1.27867e-008,9.32972e-024,6.15307e-025,
1.95444e-005,8.69803e-008,6.00397e-005,1.00354e-008,1.09214e-023,7.79307e-025,
1.91805e-005,6.46989e-008,-4.62179e-005,1.2112e-008,1.05199e-023,7.36461e-025,
1.89666e-005,6.41205e-008,-0.000132441,1.51809e-008,1.02868e-023,7.12021e-025,
1.81957e-005,6.42914e-008,1.82787e-005,1.14366e-008,9.4687e-024,6.28895e-025,
1.76754e-005,7.31765e-008,-0.00015937,1.5268e-008,8.93506e-024,5.76739e-025,
1.90648e-005,7.35738e-008,5.32191e-005,1.1441e-008,1.03922e-023,7.23219e-025,
1.88877e-005,8.35319e-008,-7.99502e-005,1.13727e-008,1.01993e-023,7.03421e-025,
1.78642e-005,5.72579e-008,-0.000123506,1.51512e-008,9.12719e-024,5.95029e-025,
1.92269e-005,7.87179e-008,-7.31365e-005,1.02525e-008,1.05695e-023,7.41896e-025,
1.83909e-005,7.98814e-008,-1.83748e-005,1.2253e-008,9.67207e-024,6.49508e-025,
1.83231e-005,7.74883e-008,3.71488e-006,1.25941e-008,9.6007e-024,6.4239e-025,
1.87464e-005,7.79192e-008,-2.46362e-005,1.12739e-008,1.00493e-023,6.87883e-025,
